FID,Z,LON,LAT
28698,177.28,-83.42885082,39.02653797
28699,192.7,-83.43100721,39.02593839
28700,177.21,-83.42883962,39.02654802
28701,199.63,-83.43059915,39.02606006
28702,199.45,-83.43061551,39.02605558
28703,177.18,-83.42865253,39.02660958
28704,177.16,-83.4292394,39.02644725
28705,200.54,-83.43050631,39.0260947
28706,199.5,-83.43061456,39.02606487
28707,176.92,-83.42892216,39.02654342
28708,176.71,-83.42903567,39.02651204
28709,181.89,-83.42946165,39.02639388
28710,195.85,-83.43087563,39.0260051
28711,184.43,-83.42955521,39.02637355
28712,177.14,-83.42869222,39.02661524
28713,177.71,-83.42932568,39.02644041
28714,191.7,-83.43110272,39.02595127
28715,197.91,-83.4307479,39.02604939
28716,199.23,-83.43032101,39.02616785
28717,178.38,-83.42936097,39.02643878
28718,198.67,-83.43070518,39.0260701
28719,176.94,-83.42890601,39.02657106
28720,177.16,-83.4293109,39.02646099
28721,189.52,-83.42975777,39.02634546
28722,193.18,-83.42993844,39.02629547
28723,197.99,-83.43022918,39.02621517
28724,198.44,-83.43026983,39.02620811
28725,196.83,-83.43015027,39.02624132
28726,194.27,-83.43001285,39.0262795
28727,177.08,-83.42882011,39.02661249
28728,177.02,-83.42884414,39.02660586
28729,176.51,-83.42910744,39.02653352
28730,200.89,-83.43054598,39.02613658
28731,198.39,-83.43027024,39.02621657
28732,178.35,-83.42843954,39.02672448
28733,176.75,-83.4286238,39.0266746
28734,176.54,-83.42908792,39.02654708
28735,178.59,-83.42944379,39.02644921
28736,181.69,-83.42951862,39.02642846
28737,187.07,-83.42963499,39.02639622
28738,199.1,-83.43035209,39.02619855
28739,201.3,-83.43051812,39.02615284
28740,199.94,-83.43062637,39.02612319
28741,172.97,-83.43154877,39.02587304
28742,178.64,-83.42839418,39.02674578
28743,181.98,-83.4295299,39.02643381
28744,190.31,-83.42980028,39.02635916
28745,192.65,-83.42994079,39.02632047
28746,200.39,-83.43058811,39.02614246
28747,172.71,-83.43160949,39.02586511
28748,199.36,-83.43039017,39.02620091
28749,198.25,-83.43027175,39.02623374
28750,198.05,-83.43025012,39.02623969
28751,176.98,-83.42883933,39.02663074
28752,176.52,-83.42908563,39.02656452
28753,176.5,-83.4291274,39.02655302
28754,172.8,-83.43172725,39.02583995
28755,176.96,-83.42885838,39.02663385
28756,178.14,-83.42847097,39.02674157
28757,176.8,-83.42892332,39.02661773
28758,197.47,-83.43022059,39.02626103
28759,199.57,-83.43043171,39.02620311
28760,196.48,-83.43014796,39.02628534
28761,176.5,-83.42933616,39.02651038
28762,176.48,-83.42910514,39.0265742
28763,176.82,-83.42897344,39.02661055
28764,176.5,-83.4290893,39.02658066
28765,194.68,-83.43006641,39.02631217
28766,199.52,-83.43074842,39.02612858
28767,176.37,-83.42921857,39.02655418
28768,199.7,-83.43046207,39.02621257
28769,200.6,-83.43054229,39.02619062
28770,198.9,-83.43038668,39.02623729
28771,177.01,-83.42892529,39.02664156
28772,176.19,-83.42866326,39.02671396
28773,176.61,-83.42937519,39.02652011
28774,180.55,-83.42954512,39.0264735
28775,186.56,-83.42965691,39.02644261
28776,191.86,-83.42994676,39.02636305
28777,170.1,-83.43200199,39.0258016
28778,198.96,-83.43040839,39.02624036
28779,178.78,-83.42850508,39.02676627
28780,179.47,-83.42848116,39.02677289
28781,176.48,-83.42912602,39.0265971
28782,176.31,-83.4292733,39.02655683
28783,182.28,-83.42958638,39.02647084
28784,172.9,-83.43188375,39.02584326
28785,191.32,-83.42992161,39.02638421
28786,176.24,-83.42920556,39.0265822
28787,176.75,-83.4289362,39.02665656
28788,178.28,-83.42854315,39.02676493
28789,181.91,-83.42837461,39.02681169
28790,178.46,-83.42853425,39.02676818
28791,197.3,-83.43090916,39.02612054
28792,188.21,-83.42975715,39.02643872
28793,182.85,-83.42834516,39.02682879
28794,176.37,-83.42901507,39.02664573
28795,176.39,-83.42908132,39.02662759
28796,199.67,-83.43076598,39.02616596
28797,192.15,-83.43117772,39.02605349
28798,184.11,-83.42963275,39.02648248
28799,183.6,-83.42962622,39.02648424
28800,176.34,-83.42928822,39.02657769
28801,176.42,-83.42936303,39.02655973
28802,176.89,-83.42946327,39.02653224
28803,197.72,-83.43032745,39.02629529
28804,176.28,-83.42899435,39.02666814
28805,175.39,-83.42895963,39.02667959
28806,198.39,-83.43041772,39.02628007
28807,199.85,-83.43057061,39.02624202
28808,176.25,-83.42945088,39.0265515
28809,176.29,-83.42922752,39.0266131
28810,176.81,-83.42878618,39.02673491
28811,177.22,-83.42875591,39.02674465
28812,199.34,-83.43051794,39.02626222
28813,194.95,-83.43016372,39.0263642
28814,176.15,-83.42943759,39.02656493
28815,177.31,-83.42874697,39.0267569
28816,176.21,-83.42931983,39.02660009
28817,190.35,-83.42992849,39.02643325
28818,199.45,-83.43080675,39.02619277
28819,190.93,-83.43123816,39.02607476
28820,199.79,-83.43057368,39.02626061
28821,176.27,-83.42937751,39.02659132
28822,177.53,-83.4286838,39.02678426
28823,176.26,-83.42935793,39.02659975
28824,193.65,-83.43011581,39.02639205
28825,195.54,-83.43022566,39.02636192
28826,199.65,-83.43056129,39.02626996
28827,199.76,-83.43059368,39.02626109
28828,197.49,-83.43094281,39.02616561
28829,198.08,-83.43090412,39.02617921
28830,185.66,-83.42838431,39.02687591
28831,176.06,-83.42923662,39.02664282
28832,197.81,-83.43041344,39.02632035
28833,198.12,-83.4304567,39.02630854
28834,198.94,-83.4308587,39.02620205
28835,177,-83.42886627,39.02675289
28836,177.17,-83.42876082,39.02678346
28837,176.24,-83.42916923,39.02667161
28838,195.43,-83.43025873,39.02637294
28839,198.42,-83.43048679,39.02631044
28840,193.06,-83.431157,39.0261297
28841,190.41,-83.42996359,39.02645982
28842,176.18,-83.42939651,39.0266167
28843,199.88,-83.43072734,39.02625506
28844,185.68,-83.43139333,39.02607269
28845,197.91,-83.4309404,39.02619989
28846,185.25,-83.42974482,39.02653078
28847,176.74,-83.42896046,39.02674786
28848,185.35,-83.42848194,39.02688009
28849,185.44,-83.42848003,39.02688139
28850,175.86,-83.42949836,39.02660241
28851,172.69,-83.43165453,39.02601319
28852,198.72,-83.4308958,39.02622281
28853,190.88,-83.43001316,39.02646726
28854,176.02,-83.42951784,39.02660453
28855,177.06,-83.42896175,39.02675838
28856,186.34,-83.42846401,39.02689605
28857,187.8,-83.42840028,39.02691378
28858,187.8,-83.42840235,39.02691364
28859,196,-83.43035753,39.02637755
28860,172.91,-83.43188368,39.02595912
28861,199.65,-83.43076445,39.0262696
28862,188.89,-83.42992279,39.02650284
28863,187.95,-83.42986054,39.02652008
28864,186.51,-83.42980265,39.02653615
28865,188.25,-83.42840316,39.02692372
28866,187.36,-83.42844849,39.02691178
28867,187.21,-83.42845593,39.02690973
28868,176.09,-83.42940835,39.02664879
28869,191.17,-83.43005923,39.02647008
28870,199.41,-83.4308163,39.02626239
28871,198.35,-83.43094252,39.02622787
28872,198.19,-83.43095362,39.02622475
28873,187.62,-83.42986068,39.02653089
28874,178.72,-83.4287627,39.02683496
28875,176.92,-83.42889011,39.02680158
28876,180.64,-83.42972751,39.02657169
28877,199.26,-83.4305831,39.02633672
28878,196.02,-83.43105947,39.02620939
28879,196.11,-83.43042136,39.02638631
28880,187.86,-83.4284681,39.02692768
28881,177.86,-83.4296542,39.02660286
28882,179.28,-83.42970214,39.02658969
28883,194.97,-83.43035541,39.02641012
28884,195.53,-83.43039363,39.02639959
28885,199.69,-83.43075044,39.02630548
28886,192.93,-83.430247,39.02644518
28887,178.07,-83.42884256,39.02683645
28888,172.92,-83.4319786,39.02597507
28889,196.64,-83.43048238,39.02639063
28890,190.06,-83.43007047,39.02650489
28891,175.82,-83.4293787,39.02669689
28892,186.09,-83.42859172,39.0269151
28893,180.49,-83.42878297,39.02686364
28894,194.43,-83.43037627,39.02642563
28895,192.67,-83.43028697,39.02645551
28896,179.26,-83.42975104,39.02660435
28897,178.65,-83.42888134,39.02684564
28898,175.13,-83.42920742,39.02675803
28899,185.61,-83.42986686,39.02657653
28900,199.48,-83.43088871,39.02629909
28901,176.33,-83.42919671,39.02676907
28902,181.85,-83.42879372,39.0268808
28903,175.9,-83.42939075,39.02671835
28904,175.79,-83.4294141,39.02671192
28905,175.92,-83.42947291,39.02669574
28906,188.73,-83.43004759,39.02654826
28907,199.94,-83.4307473,39.02635564
28908,199.62,-83.43085589,39.02632572
28909,198.38,-83.43099321,39.02628799
28910,181.8,-83.42985328,39.02660835
28911,188.11,-83.4286241,39.02694993
28912,177.73,-83.42905485,39.02683257
28913,175.68,-83.42951805,39.02670507
28914,185.85,-83.42992151,39.02659386
28915,199.44,-83.43090718,39.02632582
28916,198.91,-83.43069688,39.02638426
28917,197.11,-83.43058945,39.02641416
28918,191.76,-83.43031737,39.02648993
28919,175.56,-83.42957985,39.02669513
28920,190.85,-83.42843489,39.02701387
28921,187.27,-83.42868355,39.02694554
28922,177.29,-83.42918452,39.0268077
28923,175.7,-83.42954004,39.02670975
28924,189.42,-83.43012956,39.02654718
28925,196.87,-83.43058509,39.02642164
28926,195.49,-83.43052471,39.02644299
28927,191.61,-83.43033387,39.02649616
28928,189.41,-83.42862335,39.02697202
28929,191.49,-83.42841101,39.02703149
28930,191.47,-83.42841192,39.0270312
28931,188.44,-83.42866916,39.02696052
28932,175.17,-83.42942598,39.02675204
28933,175.74,-83.42963206,39.02669522
28934,175.68,-83.42966101,39.02668722
28935,187.25,-83.43002122,39.02658773
28936,199.63,-83.43092895,39.02634077
28937,196.78,-83.4305952,39.02643377
28938,195.46,-83.4305356,39.02645042
28939,188.49,-83.43012245,39.02656553
28940,187.48,-83.43004407,39.02658734
28941,175.63,-83.42966651,39.02669261
28942,175.83,-83.42963779,39.02670059
28943,182.55,-83.42896155,39.02689082
28944,177.59,-83.42918148,39.02683029
28945,175.94,-83.42963002,39.02670652
28946,178.35,-83.4298575,39.02664376
28947,198.46,-83.43069554,39.0264124
28948,199.62,-83.43075973,39.02639466
28949,199.97,-83.43082987,39.02637527
28950,199.4,-83.43094979,39.02634223
28951,199.33,-83.43097164,39.02633619
28952,199.86,-83.43077749,39.02639375
28953,196.76,-83.43060083,39.02644302
28954,176.99,-83.429294,39.02680731
28955,190.39,-83.43031819,39.02652712
28956,200.04,-83.43080585,39.02639235
28957,199.49,-83.43087142,39.02637432
28958,199.49,-83.43077132,39.02640595
28959,177.06,-83.42929311,39.02681841
28960,192.64,-83.42842003,39.02706211
28961,175.85,-83.42978088,39.02668644
28962,184.59,-83.43000126,39.02662544
28963,190.67,-83.43037679,39.02652157
28964,196.75,-83.43061616,39.02645541
28965,199.4,-83.43086903,39.02638545
28966,198.69,-83.43074868,39.02642264
28967,196.38,-83.43060349,39.02646315
28968,177.13,-83.42987263,39.02666741
28969,179.09,-83.42912815,39.0268751
28970,192.17,-83.42859307,39.02702535
28971,192.57,-83.43048871,39.02650122
28972,189.2,-83.43144557,39.02623873
28973,175.57,-83.42947336,39.0267897
28974,178.79,-83.42920266,39.02686535
28975,181.36,-83.4290537,39.02690692
28976,175.7,-83.42957611,39.02676449
28977,175.99,-83.42960002,39.02675787
28978,186.27,-83.43012384,39.0266128
28979,198.8,-83.43078129,39.0264307
28980,199.57,-83.43083508,39.02641949
28981,192.64,-83.42863341,39.02703623
28982,178.65,-83.42924351,39.02686738
28983,175.25,-83.42951194,39.02679313
28984,186.29,-83.43016413,39.02661232
28985,173.05,-83.43192092,39.02612557
28986,198.54,-83.4309963,39.02638487
28987,188.83,-83.43036625,39.02656117
28988,175.34,-83.42975187,39.02673317
28989,175.75,-83.42973999,39.02674036
28990,186.78,-83.43024812,39.0265994
28991,199.3,-83.4309074,39.02641645
28992,198.81,-83.43088911,39.0264253
28993,175.02,-83.42964275,39.02677455
28994,177.71,-83.42933762,39.02686001
28995,183.06,-83.42904137,39.02694502
28996,181.99,-83.42907421,39.02693595
28997,190.34,-83.43048784,39.0265434
28998,198.37,-83.43107124,39.02638429
28999,192.82,-83.42871701,39.02704557
29000,184.58,-83.42901599,39.02696267
29001,176.5,-83.42950375,39.02682727
29002,197.58,-83.43118865,39.02635905
29003,172.86,-83.43195924,39.02614504
29004,175.48,-83.42973348,39.02676959
29005,184.54,-83.42902404,39.02696844
29006,194.63,-83.42863757,39.02707677
29007,194.73,-83.42863451,39.02707864
29008,176.67,-83.42947412,39.02684554
29009,179.92,-83.43006508,39.02668133
29010,182.34,-83.4301121,39.02666818
29011,184.03,-83.43016359,39.02665387
29012,197.59,-83.43119481,39.02637009
29013,174.26,-83.42973819,39.02677896
29014,193.32,-83.42872637,39.02706267
29015,194.49,-83.4286774,39.02707639
29016,193.15,-83.42873362,39.0270618
29017,176.61,-83.4295144,39.02684479
29018,175.16,-83.42981348,39.02676153
29019,174.92,-83.42984198,39.02675364
29020,190.98,-83.42885143,39.0270379
29021,194,-83.42841028,39.02716205
29022,196.38,-83.42850399,39.02713605
29023,194.82,-83.43066473,39.02653476
29024,198.37,-83.4310408,39.02643304
29025,179.56,-83.42936168,39.02690492
29026,195.31,-83.42867273,39.02709838
29027,194.46,-83.42842093,39.02716958
29028,175.95,-83.43001166,39.02672686
29029,198.03,-83.4311288,39.02641571
29030,191.48,-83.43059725,39.02656779
29031,174.82,-83.42984184,39.02678013
29032,176.48,-83.4295127,39.02687267
29033,186.03,-83.42903311,39.02700745
29034,196.76,-83.42859277,39.02713122
29035,181.71,-83.42922106,39.02695731
29036,180.57,-83.42928879,39.02693842
29037,178.63,-83.4294365,39.02689732
29038,178.05,-83.42945286,39.02689275
29039,184.32,-83.43030937,39.02665416
29040,183.75,-83.43028116,39.02666682
29041,177.93,-83.43012534,39.02671061
29042,178.37,-83.42945218,39.02689979
29043,187.18,-83.42902025,39.02702312
29044,176.49,-83.43008911,39.02672524
29045,172.83,-83.43201744,39.02618833
29046,187.56,-83.43051626,39.02661075
29047,186.79,-83.43048285,39.02662018
29048,174.73,-83.43000934,39.02675339
29049,192.49,-83.42881873,39.02708831
29050,196.83,-83.42863694,39.02713949
29051,189.3,-83.42896695,39.02704847
29052,177.19,-83.42952517,39.02689277
29053,185.26,-83.43040294,39.02664779
29054,194.23,-83.43140114,39.02637138
29055,191.09,-83.43063762,39.02658632
29056,185.15,-83.4304055,39.02665162
29057,198.05,-83.42854107,39.02717654
29058,191.96,-83.42885585,39.02708952
29059,197.81,-83.4311655,39.02644522
29060,197.61,-83.43124845,39.02642204
29061,173.04,-83.43177912,39.02627502
29062,197.73,-83.43097911,39.02650028
29063,183.52,-83.42918356,39.02700584
29064,184.99,-83.42911595,39.02702482
29065,191.89,-83.42887313,39.02709484
29066,180.93,-83.42933341,39.02696632
29067,180.66,-83.42935617,39.0269599
29068,183.04,-83.43035797,39.02668027
29069,187.2,-83.43054744,39.02662739
29070,196.21,-83.43081802,39.02655193
29071,198.21,-83.43103929,39.02649019
29072,191.97,-83.43069585,39.02659006
29073,185.43,-83.43047059,39.0266535
29074,178.67,-83.42948696,39.0269306
29075,192.73,-83.42883567,39.02711418
29076,194.31,-83.42876188,39.027135
29077,180.21,-83.42940286,39.02695722
29078,174.69,-83.43003041,39.02678178
29079,197.94,-83.43120438,39.02645396
29080,172.93,-83.4320405,39.02622065
29081,173.03,-83.43178184,39.02629361
29082,175.61,-83.42992409,39.02681734
29083,193.55,-83.42880993,39.02713165
29084,188.89,-83.4290316,39.02707118
29085,187.66,-83.43061103,39.02663949
29086,172.99,-83.43203392,39.02624123
29087,172.99,-83.43204113,39.02623928
29088,197.71,-83.43128853,39.02645238
29089,198.03,-83.43120548,39.02647583
29090,196.33,-83.43096203,39.02654451
29091,190.72,-83.43070864,39.02661601
29092,175.43,-83.43018628,39.02676322
29093,180.12,-83.42943478,39.02697845
29094,197.39,-83.43103478,39.0265338
29095,197.43,-83.43102392,39.02653691
29096,182.08,-83.42931009,39.02702078
29097,198.53,-83.4285816,39.02722678
29098,198.22,-83.43119267,39.02649636
29099,195.74,-83.43097379,39.02656075
29100,175.54,-83.430289,39.02675414
29101,175.27,-83.4302318,39.02677029
29102,192.09,-83.42893682,39.02713667
29103,195.88,-83.42872484,39.02719667
29104,192.96,-83.42836768,39.02729772
29105,175.99,-83.43033471,39.02674643
29106,186,-83.43061043,39.02666924
29107,173.01,-83.43205482,39.0262644
29108,175.76,-83.42996558,39.0268553
29109,198.51,-83.42858516,39.02724634
29110,198.65,-83.42849684,39.02727134
29111,192.72,-83.42836162,39.02730956
29112,198.8,-83.42853737,39.02726067
29113,196.1,-83.42872191,39.0272089
29114,177.05,-83.42955559,39.02697485
29115,176.9,-83.4295612,39.02697329
29116,175.19,-83.43024397,39.02678166
29117,194.02,-83.43087196,39.02660585
29118,197.76,-83.43132879,39.02647776
29119,187.92,-83.43068686,39.02666143
29120,182.9,-83.43054318,39.02670199
29121,181.73,-83.43052636,39.02670667
29122,176.49,-83.42958635,39.02697258
29123,190.99,-83.4289852,39.02714305
29124,192.42,-83.42893578,39.02715705
29125,194.82,-83.42877986,39.02720129
29126,195.59,-83.428746,39.02721083
29127,194.21,-83.42882189,39.02719078
29128,181.48,-83.43053443,39.02670965
29129,172.93,-83.43183124,39.02634637
29130,181.24,-83.43053938,39.02671252
29131,177.88,-83.43048287,39.02672848
29132,183.81,-83.42925232,39.02707739
29133,192.72,-83.42836187,39.02733019
29134,183.41,-83.42927082,39.02707475
29135,176.68,-83.42993116,39.026889
29136,175.54,-83.43008458,39.0268458
29137,188.22,-83.43072205,39.02666682
29138,197.26,-83.43124168,39.02652102
29139,197.16,-83.43115504,39.02654778
29140,176.48,-83.42998317,39.02687971
29141,198.55,-83.42847204,39.02730952
29142,197.03,-83.42868473,39.02724977
29143,183.33,-83.42928283,39.02708135
29144,183.02,-83.42929381,39.02707833
29145,173.02,-83.43194316,39.02633295
29146,173.02,-83.4319433,39.02633358
29147,173,-83.43182296,39.02636772
29148,178.44,-83.43163158,39.02642216
29149,197.99,-83.43132056,39.02651082
29150,193.33,-83.43095347,39.02661478
29151,189.91,-83.43079606,39.02665933
29152,193.83,-83.42885455,39.02721019
29153,198.57,-83.42862439,39.02727562
29154,193.9,-83.42837329,39.0273468
29155,189.64,-83.42905184,39.02715617
29156,176.57,-83.42967201,39.02698134
29157,192.91,-83.43094099,39.02662477
29158,188.81,-83.43077751,39.02667431
29159,176.57,-83.43004504,39.02688194
29160,176.69,-83.43001644,39.0268901
29161,182.71,-83.42931441,39.02708952
29162,177.04,-83.4298642,39.02693724
29163,176.95,-83.43055854,39.02674573
29164,175.99,-83.43013185,39.02686688
29165,176.44,-83.42958928,39.02702099
29166,199.04,-83.42850634,39.02732934
29167,185.57,-83.42921325,39.02713064
29168,180.01,-83.42943404,39.02706829
29169,195.35,-83.43109335,39.02660142
29170,196.97,-83.43125065,39.02655714
29171,190.67,-83.43087838,39.026665
29172,177.09,-83.4296968,39.02700028
29173,183.92,-83.42927261,39.02712355
29174,185.91,-83.43074176,39.02670965
29175,195.21,-83.43110923,39.0266064
29176,197.41,-83.43135439,39.02653741
29177,197.44,-83.43137098,39.02653274
29178,197.08,-83.43132301,39.02654842
29179,176.56,-83.42960299,39.02703684
29180,190.1,-83.42905278,39.02719372
29181,195.68,-83.42875616,39.02727819
29182,195.82,-83.42874438,39.02728159
29183,176.9,-83.42997812,39.02693451
29184,173.01,-83.43196788,39.02637334
29185,190.03,-83.43089196,39.02668048
29186,176.71,-83.43005563,39.02691784
